Date,AAPL,NVDA,JPM,SPY,GLD,TLT,EURUSD,BTC-USD
2023-10-27,166.2714,40.4739,129.1953,399.1479,186.15,76.5329,1.0565,33909.799284311
2023-10-30,168.3174,41.1345,130.8425,403.92,185.1,76.1882,1.0614,34502.364663235
2023-10-31,168.7918,40.7537,132.404,406.4567,184.09,75.8163,1.0578,34667.779360547
2023-11-01,171.9548,42.2977,132.2898,410.7915,183.51,77.4601,1.0587,35437.253181087
2023-11-02,175.5131,43.478,134.6511,418.664,184.12,79.226,1.0616,34938.242395143
2023-11-03,174.6037,44.976,136.1555,422.4837,184.79,79.763,1.0731,34732.325584284
2023-11-06,177.1538,45.7215,137.1838,423.4556,183.35,78.9893,1.0718,35037.36944072
2023-11-07,179.7138,45.9254,137.1171,424.6608,182.59,80.1544,1.0696,35443.561360715
2023-11-08,180.7714,46.544,137.7931,424.9718,180.77,81.5197,1.0711,35655.276081231
2023-11-09,180.297,46.9197,137.3837,421.6575,181.49,79.6447,1.0667,36693.123633843
2023-11-10,184.4835,48.3038,139.4213,428.2374,179.51,80.0907,1.0685,37313.969687457
2023-11-13,182.8999,48.5887,138.8024,427.8292,180.51,79.9086,1.0701,36502.357337328
2023-11-14,185.5128,49.624,141.3351,436.1294,182.12,81.72,1.0878,35537.640515525
2023-11-15,186.0769,48.8565,142.5729,437.0527,181.64,80.5731,1.0854,37880.583172431
2023-11-16,187.7595,49.4481,144.201,437.5873,183.69,81.5743,1.0853,36154.769241368
2023-11-17,187.7397,49.2662,145.5054,438.1316,183.67,81.9566,1.0914,36596.681923121
2023-11-20,189.4816,50.3765,145.9529,441.5041,183.37,82.4573,1.0945,37476.955859288
2023-11-21,188.6799,49.9118,145.6483,440.5419,185.35,82.4208,1.0917,35813.81136363
2023-11-22,189.343,48.6846,145.991,442.2428,184.56,82.7121,1.0888,37432.338306723
2023-11-24,188.0168,47.7452,146.191,442.5149,185.52,81.7382,1.094,37720.28115214
2023-11-27,187.8386,48.2109,145.8577,441.7179,186.77,83.1035,1.0959,37254.168854249
2023-11-28,188.4424,47.7902,146.191,442.1553,189.26,83.2674,1.1004,37831.08686845
2023-11-29,187.423,48.109,146.9336,441.8443,189.54,84.3141,1.0973,37858.494054825
2023-11-30,187.997,46.7398,148.6094,443.584,188.75,83.3402,1.0892,37712.747771633
2023-12-01,189.2737,46.7349,149.333,446.2082,192.01,84.9098,1.0884,38688.748361191
2023-12-04,187.4823,45.4807,150.428,443.8659,187.86,84.572,1.0837,41980.099479768
2023-12-05,191.4313,46.5401,150.4089,443.7784,187.15,86.389,1.0793,44080.647951063
2023-12-06,190.3426,45.4777,148.8284,441.9901,187.84,87.5396,1.0766,43746.445357259
2023-12-07,192.2726,46.5701,149.2854,445.3626,188.15,87.0373,1.079,43292.664239208
2023-12-08,193.6978,47.4795,150.9326,447.2773,185.64,86.3251,1.076,44166.600638182
2023-12-11,191.1938,46.601,151.4848,449.0171,183.59,86.1425,1.0765,41243.833314624
2023-12-12,192.7081,47.6305,152.8369,451.0678,183.49,86.3982,1.0798,41450.222190466
2023-12-13,195.9246,48.0612,153.351,457.2881,187.63,88.4253,1.0883,42890.74073359
2023-12-14,196.0731,48.3231,156.1408,458.7557,188.73,90.7255,1.0994,43023.971974193
2023-12-15,195.5386,48.8628,157.3214,458.0004,187.0,90.8262,1.0895,41929.758392901
2023-12-18,193.8759,50.0491,158.2736,460.5766,187.85,90.1026,1.0923,42623.538325028
2023-12-19,194.9151,49.5764,160.3873,463.3774,189.13,90.5881,1.098,42270.526139511
2023-12-20,192.8268,48.0842,158.5783,456.9562,188.1,91.2018,1.0943,43652.248668018
2023-12-21,192.6784,48.9627,159.4828,461.289,189.43,90.6247,1.1006,43869.150856994
2023-12-22,191.6095,48.8028,159.3876,462.2161,190.27,90.2125,1.1014,43997.901409955
2023-12-26,191.0651,49.2516,160.3302,464.1678,191.72,90.469,1.1042,42520.401511269
2023-12-27,191.1641,49.3895,161.2918,465.007,192.59,92.0721,1.1108,43442.854558232
2023-12-28,191.5897,49.4944,162.1488,465.1827,191.47,91.4033,1.1068,42627.853531368
2023-12-29,190.5505,49.4944,161.9583,463.836,191.17,90.5789,1.1038,42099.40280858
2024-01-02,183.7313,48.1412,163.8436,461.2402,190.72,90.0567,1.0942,44957.970054142
2024-01-03,182.3556,47.5425,163.1295,457.4734,189.13,90.4323,1.0926,42848.175640965
2024-01-04,180.0397,47.9713,164.212,455.9999,189.32,89.0583,1.0946,44179.921700827
2024-01-05,179.3172,49.0697,165.0359,456.6244,189.35,88.2063,1.0942,44162.691630227
2024-01-08,183.6521,52.2239,164.7964,463.1432,187.87,89.0766,1.095,46970.50231449
2024-01-09,183.2365,53.1104,163.4935,462.4405,187.93,88.5086,1.0932,46139.730374853
2024-01-10,184.2757,54.3197,163.8384,465.0558,187.5,88.0964,1.0974,46627.779111961
2024-01-11,183.6818,54.7915,163.1486,464.8509,187.87,88.5911,1.0983,46368.585382019
2024-01-12,184.0084,54.6795,161.9511,465.1729,189.71,88.417,1.095,42853.166658062
2024-01-16,181.742,56.3506,160.9356,463.4652,187.91,86.8597,1.0879,43154.944234382
2024-01-17,180.8017,56.0218,160.0734,460.8889,185.84,86.7223,1.0886,42742.652837314
2024-01-18,186.6906,57.0752,160.3896,464.9875,187.37,85.9162,1.088,41262.058364185
2024-01-19,189.5904,59.4579,163.1582,470.7841,187.93,86.191,1.0898,41618.407365404
2024-01-22,191.8965,59.6208,162.9666,471.7795,187.22,86.704,1.0877,39507.368823822
2024-01-23,193.1732,59.8397,161.8936,473.1555,187.95,86.017,1.0857,39845.5511468
2024-01-24,192.5002,61.3278,163.3402,473.6727,186.4,85.5131,1.0881,40077.073269779
2024-01-25,192.1736,61.5827,165.6778,476.249,187.14,86.0719,1.0846,39933.80775217
2024-01-26,190.4416,60.997,165.0455,475.6439,187.01,85.907,1.0854,41816.872844003
2024-01-29,189.7587,62.4302,165.4766,479.4107,188.33,86.8964,1.0834,43288.245336083
2024-01-30,186.1066,62.739,168.8679,479.0399,188.59,87.6842,1.0843,42952.608210249
2024-01-31,182.5041,61.4927,167.0381,471.2233,188.45,88.5453,1.0804,42582.606389537
2024-02-01,184.9388,62.9919,166.4346,477.3907,190.41,90.2822,1.0874,43075.774599937
2024-02-02,183.9392,66.1232,167.3926,482.4164,188.61,88.2879,1.0787,43185.859432236
2024-02-05,185.7503,69.2934,167.1723,480.6598,187.57,86.5051,1.0741,42658.66604833
2024-02-06,187.3537,68.185,167.7471,482.0553,188.55,87.3506,1.0757,43084.671863534
2024-02-07,187.4625,70.06,168.0632,486.0759,188.5,86.9278,1.0776,44318.224450735
2024-02-08,186.3838,69.6022,167.4597,486.2906,188.33,86.4224,1.0778,45301.566628871
2024-02-09,187.1468,72.0928,167.6608,489.101,187.6,86.2478,1.0785,47147.200312611
2024-02-12,185.4621,72.2078,168.4081,488.8863,187.11,86.3489,1.0772,49958.224219023
2024-02-13,183.3712,72.0878,166.9423,482.1529,184.53,84.8693,1.0709,49742.44098985
2024-02-14,182.4892,73.8589,168.638,486.5345,184.42,85.3012,1.0732,51826.695996088
2024-02-15,182.2018,72.6176,172.3168,489.8915,185.66,85.7423,1.0773,51938.556316442
2024-02-16,180.6658,72.5726,171.512,487.4518,186.34,85.2461,1.0778,52160.20282902
2024-02-20,179.9226,69.4133,172.1826,484.7682,187.47,85.3196,1.081,52284.873557054
2024-02-21,180.6757,67.4344,173.3035,485.2073,187.48,84.7131,1.082,51839.180531431
2024-02-22,182.7072,78.4943,175.3824,495.2489,187.56,85.1266,1.0826,51304.974356676
2024-02-23,180.8739,78.7731,176.2637,495.5905,188.62,86.2662,1.0821,50731.949190857
2024-02-26,179.5262,79.048,175.6602,493.7754,188.2,86.0088,1.085,54522.401536787
2024-02-27,180.9829,78.6572,175.7464,494.6927,188.0,85.4023,1.0841,57085.372306855
2024-02-28,179.7838,77.6198,176.6374,494.0389,188.34,85.9445,1.0838,62504.789253516
2024-02-29,179.1199,79.0679,178.2468,495.8149,189.31,86.551,1.0806,61198.382897303
2024-03-01,178.0397,82.2332,177.5092,500.4698,192.89,87.0903,1.084,62440.632541801
2024-03-04,173.5208,85.1895,178.8408,499.9331,196.01,86.74,1.0854,68330.415608094
2024-03-05,168.5857,85.9202,180.6323,494.9367,197.19,87.9754,1.0856,63801.197560642
2024-03-06,167.5947,88.6548,181.5711,497.4446,198.81,88.4916,1.09,66106.802787229
2024-03-07,167.4758,92.6217,179.9808,502.3825,199.94,88.4086,1.0951,66925.483202211
2024-03-08,169.1902,87.4834,180.3161,499.3671,201.63,88.2519,1.0939,68300.095691307
2024-03-11,171.192,85.7303,180.3832,498.9377,202.0,88.2058,1.0931,72123.903546502
2024-03-12,171.6677,91.8661,181.8681,504.3049,199.79,87.4683,1.0927,71481.291593956
2024-03-13,169.5866,90.8417,183.3434,503.5145,201.19,87.0443,1.0953,73083.501328213
2024-03-14,171.4398,87.8992,180.0766,502.5191,200.35,85.7075,1.0883,71396.589891983
2024-03-15,171.0632,87.7917,182.3088,499.0685,199.71,85.6799,1.0887,69403.771832165
2024-03-18,172.1533,88.4099,184.5697,502.0346,200.03,85.4217,1.0873,67548.591566407
2024-03-19,174.492,89.3524,185.6522,504.8244,199.8,85.6614,1.0862,61912.773152447
2024-03-20,177.0586,90.3259,188.0856,509.4937,202.18,85.6338,1.0937,67913.673025043
2024-03-21,169.8245,91.3884,190.7009,511.1774,201.97,85.8181,1.0862,65491.389925358
2024-03-22,170.7263,94.2409,188.3634,510.2083,200.35,86.6386,1.0808,63778.762557548
2024-03-25,169.3091,94.9536,186.639,508.7987,200.99,86.2053,1.0837,69958.813582015
2024-03-26,168.1794,92.5138,187.5108,507.859,201.64,86.445,1.0833,69987.838902511
2024-03-27,171.747,90.204,191.1416,512.1269,203.1,87.3024,1.0813,69455.340980959
2024-03-28,169.9335,90.3099,191.8888,512.029,205.72,87.2286,1.0791,70744.95206404
2024-04-01,168.4965,90.3169,190.586,511.1382,207.82,85.6089,1.0737,69702.146113438
2024-04-02,167.3173,89.4064,190.5093,507.8883,210.89,85.1372,1.0768,65446.974232938
2024-04-03,168.12,88.9186,189.9728,508.4463,212.74,85.1187,1.0838,65980.808650393
2024-04-04,167.2975,85.8612,188.5274,502.2401,211.52,85.7292,1.0837,68508.841844456
2024-04-05,168.0506,87.9631,190.2619,507.487,215.14,84.5359,1.0837,67837.642531994
2024-04-08,166.9308,87.0886,191.2544,507.7709,216.48,84.5267,1.0862,71631.356946459
2024-04-09,168.1398,85.3105,189.9728,508.3582,217.67,85.3129,1.0859,69139.015831698
2024-04-10,166.2668,86.9946,188.354,503.268,215.61,83.4537,1.0741,70587.879439143
2024-04-11,173.4614,90.5698,188.3154,507.0661,219.8,83.0744,1.0726,70060.607060739
2024-04-12,174.9577,88.141,176.1356,500.067,216.89,83.5184,1.0641,67195.864178999
2024-04-15,171.1326,85.9571,176.232,493.8021,220.95,82.2234,1.0625,63426.210018406
2024-04-16,167.8524,87.3704,174.218,492.9015,221.22,81.6777,1.0621,63811.86394072
2024-04-17,166.4849,83.9922,173.5243,489.9844,219.59,82.5842,1.0669,61276.693258628
2024-04-18,165.5335,84.6278,174.6517,488.9761,220.34,82.1679,1.0643,63512.753494943
2024-04-19,163.5119,76.1612,179.036,484.7082,221.03,82.4639,1.0657,63843.568502442
2024-04-22,164.3443,79.4775,182.5146,489.1719,215.57,82.3252,1.0654,66837.676090911
2024-04-23,165.3948,82.381,185.1452,494.9767,215.04,82.3529,1.0703,66407.271799414
2024-04-24,167.4957,79.6364,186.051,494.7418,214.64,81.7702,1.07,64276.897415397
2024-04-25,168.3578,82.5899,186.3304,492.8623,215.92,81.1967,1.0727,64481.706644477
2024-04-26,167.7731,87.6903,186.4461,497.5316,216.62,81.6222,1.0693,63755.321331685
2024-04-29,171.9352,87.7123,186.2437,499.2937,216.18,82.3067,1.0715,63841.12016419
2024-04-30,168.7938,86.3579,184.7598,491.3842,211.87,81.6037,1.0666,60636.856780015
2024-05-01,167.7731,82.9987,184.8754,489.7886,213.79,82.2052,1.0717,58254.009853143
2024-05-02,171.4695,85.7733,184.6827,494.3698,213.13,82.5579,1.073,59123.432246675
2024-05-03,181.7261,88.7437,183.5746,500.4977,212.96,83.3933,1.0763,62889.836744085
2024-05-06,180.0712,92.093,185.0103,505.6662,215.2,83.7182,1.0767,63161.95025763
2024-05-07,180.755,90.5078,184.7694,506.2242,214.21,84.2287,1.075,62334.818346147
2024-05-08,181.0919,90.3659,188.5274,506.2732,213.58,83.7182,1.0747,61187.941400721
2024-05-09,182.9054,88.7017,190.3101,509.1903,216.95,84.1266,1.0782,63049.959257227
2024-05-10,181.6452,89.8322,191.5339,509.8461,218.71,83.6532,1.0771,60792.776790569
2024-05-13,184.8504,90.3529,191.4953,509.9146,216.26,83.8667,1.0792,62901.447455223
2024-05-14,185.9915,91.3094,194.1741,512.2542,218.09,84.3401,1.0814,61552.790135337
2024-05-15,188.264,94.5817,194.7523,518.5974,220.89,85.4912,1.0888,66267.491467474
2024-05-16,188.383,94.3109,195.0992,517.5304,220.03,85.4076,1.0868,65231.580313309
2024-05-17,188.4128,92.4318,197.3347,518.2744,223.66,84.8321,1.0869,67051.874912722
2024-05-20,189.5738,94.7317,188.46,518.8715,224.56,84.5815,1.0861,71448.195191379
2024-05-21,190.8738,95.3374,192.2566,520.1441,224.23,85.0178,1.0854,70136.531442889
2024-05-22,189.4349,94.9016,191.0906,518.6463,220.11,85.1199,1.0825,69122.339005684
2024-05-23,185.4458,103.7461,189.7512,514.858,215.72,84.5722,1.0812,67929.563039005
2024-05-24,188.522,106.4147,193.4032,518.2646,215.92,84.8228,1.0846,68526.097773595
2024-05-28,188.5319,113.8429,192.2373,518.6268,218.19,83.6068,1.0851,68296.221988428
2024-05-29,188.8296,114.7665,190.8979,514.9951,216.16,82.595,1.0801,67578.092920226
2024-05-30,189.8219,110.4437,192.0735,511.5787,216.57,83.3933,1.0832,68364.98954743
2024-05-31,190.7746,109.5771,195.2533,516.2383,215.3,83.9596,1.0848,67489.61177705
2024-06-03,192.5409,114.9414,194.4728,516.6592,217.22,85.3176,1.0907,68804.780085188
2024-06-04,192.8584,116.3776,191.9097,517.2367,215.27,86.3142,1.0882,70567.768904415
2024-06-05,194.3668,122.3776,190.0788,523.3842,217.82,86.9475,1.0874,71082.82270401
2024-06-06,192.9874,120.9363,189.7416,523.3744,219.43,86.8171,1.0892,70757.165851863
2024-06-07,195.3789,120.8264,192.6709,522.7381,211.6,85.2244,1.0802,69342.586736115
2024-06-10,191.6379,121.7279,192.3433,524.3533,213.54,84.6563,1.0764,69512.280278
2024-06-11,205.5602,120.8583,187.2844,525.6161,214.15,85.5318,1.074,67332.030464176
2024-06-12,211.4348,125.1464,184.5574,529.933,214.72,86.1745,1.0813,68241.18407535
2024-06-13,212.5958,129.5545,186.6099,531.0,212.97,87.4412,1.0738,66756.397093579
2024-06-14,210.8592,131.8236,186.7255,531.323,215.73,88.177,1.07,66011.093727326
2024-06-17,215.0071,130.924,187.8818,535.5518,214.61,87.3015,1.074,66490.294175267
2024-06-18,212.6454,135.522,189.8283,536.9125,215.47,88.1025,1.0739,65140.74458946
2024-06-20,208.0708,130.724,191.4375,535.4539,218.16,87.5157,1.0706,64828.65581157
2024-06-21,205.8976,126.5158,189.1538,534.736,214.78,87.5157,1.0692,64096.198187781
2024-06-24,206.5426,118.0595,191.6399,532.9978,215.63,87.8696,1.0732,60277.414656377
2024-06-25,207.4655,126.0361,190.8593,535.0503,214.56,88.0187,1.0709,61804.641168071
2024-06-26,211.6134,126.3459,190.2426,535.7181,212.58,86.7612,1.068,60811.278450187
2024-06-27,212.4569,123.937,191.9193,536.5627,214.99,87.1059,1.0708,61604.801764073
2024-06-28,209.0036,123.4871,194.8968,534.4513,215.01,85.4852,1.0714,60320.135526478
2024-07-01,215.0865,124.2468,197.9707,535.5511,215.57,84.0098,1.0737,62851.980067928
2024-07-02,218.5795,122.6175,201.2276,539.1553,215.56,84.6639,1.0748,62029.016810183
2024-07-03,219.8497,128.2251,201.0927,541.5613,217.99,85.7758,1.0791,60173.923581498
2024-07-05,224.6029,125.7762,198.4282,544.6842,220.93,86.4859,1.084,56662.373274479
2024-07-08,226.0716,128.1452,198.7963,545.3127,218.19,86.6728,1.0831,56705.09842707
2024-07-09,226.925,131.3238,201.1799,545.843,218.56,86.2897,1.0814,58009.226316229
2024-07-10,231.192,134.8523,201.3446,551.2443,219.36,86.5607,1.0833,57742.49462068
2024-07-11,225.8235,127.3455,201.0055,546.4912,223.25,87.4016,1.0874,57344.914785087
2024-07-12,228.7707,129.1847,198.5735,549.9382,223.11,87.7754,1.0907,57899.465517111
2024-07-15,232.6011,128.385,203.5248,551.4505,223.83,86.7662,1.0898,64870.152815131
2024-07-16,233.0178,126.3059,206.9838,554.7208,228.29,87.9903,1.0902,65097.146830844
2024-07-17,227.1234,117.9395,210.1329,546.9429,227.23,88.009,1.094,64118.792669426
2024-07-18,222.4595,121.0382,203.4569,542.7398,225.78,87.3362,1.09,63974.066684108
2024-07-19,222.5885,117.8795,203.2631,539.1356,221.73,86.8223,1.0886,66710.154313046
2024-07-22,222.2412,123.4871,203.7476,544.694,221.8,86.57,1.0889,67585.249972091
2024-07-23,223.2831,122.5376,203.7961,543.8396,222.58,86.4486,1.085,65927.672361403
2024-07-24,216.8628,114.2011,202.1101,531.5149,221.8,85.5142,1.0838,65372.133233674
2024-07-25,215.8208,112.232,202.1876,528.7455,218.33,86.215,1.0851,65777.22394002
2024-07-26,216.2872,113.0116,205.6467,534.6673,220.63,86.8877,1.0856,67912.06309622
2024-07-29,216.5651,111.5423,204.2999,534.9816,220.32,87.3549,1.0819,66819.916186364
2024-07-30,217.1208,103.6856,208.5051,532.2711,222.52,87.6913,1.0816,66201.016226401
2024-07-31,220.3756,116.9699,206.1893,540.923,226.55,88.5883,1.0824,64619.249649219
2024-08-01,216.6842,109.1633,201.4997,533.263,225.77,89.3523,1.0787,65357.50156255
2024-08-02,218.1727,107.2241,192.9537,523.3344,225.34,92.1367,1.0911,61415.064572685
2024-08-05,207.6639,100.407,188.8454,508.093,222.48,92.6242,1.0951,53991.457796504
2024-08-06,205.6396,104.2054,194.1164,512.7774,220.7,90.5523,1.0926,56034.31659146
2024-08-07,208.2097,98.8677,194.1745,509.3501,220.55,89.9148,1.0928,55027.460691787
2024-08-08,211.6729,104.9251,197.7208,521.1248,224.01,89.3617,1.0915,61710.13756445
2024-08-09,214.5804,104.7052,199.4068,523.4228,224.56,90.2429,1.0916,60880.112203215
2024-08-12,216.1104,108.9734,199.7847,523.6978,228.41,90.5711,1.0936,59354.51372128
2024-08-13,219.826,116.0903,201.4803,532.3104,228.06,91.1992,1.0996,60609.566984537
2024-08-14,220.273,118.0295,203.7088,533.9897,226.2,91.7711,1.1012,58737.270627002
2024-08-15,223.2535,122.8074,204.9782,543.1424,226.91,91.0304,1.0973,57560.097631831
2024-08-16,224.5748,124.5267,207.323,544.3601,231.99,91.3492,1.1028,58894.104160217
2024-08-19,224.4158,129.9444,208.757,549.565,231.61,91.7711,1.1086,59493.452482188
2024-08-20,225.0318,127.1956,207.8559,548.6713,232.46,92.5023,1.1128,59012.791152658
2024-08-21,224.9225,128.445,207.9334,550.5569,232.15,92.5586,1.1155,61175.192009918
2024-08-22,223.0647,123.6871,209.9003,546.2359,229.37,91.6398,1.1116,60381.912460678
2024-08-23,225.3596,129.3146,211.5282,552.0398,232.02,92.2398,1.1193,64094.357206627
2024-08-26,225.6974,126.4059,212.3614,550.7238,232.76,92.0054,1.1165,62880.65865427
2024-08-27,226.5419,128.2451,213.3401,551.48,233.39,91.8461,1.1177,59504.132682713
2024-08-28,225.0119,125.5563,214.4156,548.2785,231.75,91.7336,1.1125,59027.62658703
2024-08-29,228.2904,117.5397,215.307,548.3276,232.95,91.4336,1.108,59388.180852412
2024-08-30,227.5055,119.3189,217.8165,553.5619,231.29,90.4586,1.1047,59119.474777012
2024-09-03,221.3162,107.9538,213.4563,542.1702,230.29,91.9342,1.1049,57431.022988657
2024-09-04,219.4087,106.1646,212.5165,541.0604,230.43,93.1192,1.108,57971.540816685
2024-09-05,220.9287,107.1641,210.8693,539.7445,232.35,93.6459,1.1111,56160.487264457
2024-09-06,219.3789,102.786,205.8599,530.6605,230.63,93.6365,1.1086,53948.752242637
2024-09-09,219.4683,106.4244,210.0747,536.6019,231.6,94.0409,1.1036,57019.534757571
2024-09-10,218.6735,108.0538,199.1742,538.9392,232.62,94.6993,1.102,57648.712409477
2024-09-11,221.2069,116.86,200.7924,544.4682,232.25,94.624,1.101,57343.170536417
2024-09-12,221.3162,119.0992,200.1819,549.0543,236.33,94.182,1.1079,58127.010836944
2024-09-13,221.048,119.0592,197.9728,551.9219,238.68,94.4359,1.1076,60571.299158594
2024-09-16,214.9083,116.74,201.4028,552.737,238.66,95.3012,1.1129,58192.506871442
2024-09-17,215.3752,115.5504,202.7496,552.9629,237.34,94.8403,1.1122,60308.537594765
2024-09-18,219.2498,113.3312,201.083,551.3229,235.51,93.6647,1.1114,61649.678726651
2024-09-19,227.3764,117.8296,203.9414,560.7309,239.17,93.3543,1.1159,62940.456765714
2024-09-20,226.7108,115.9603,204.5324,559.7616,242.21,92.997,1.1163,63192.975082876
2024-09-23,224.992,116.2202,204.8716,561.1604,242.68,92.7995,1.1111,63329.802386615
2024-09-24,225.8862,120.8286,205.0169,562.766,246.07,92.7806,1.1191,64301.967265943
2024-09-25,224.8927,123.4677,203.6604,561.5249,245.73,92.0094,1.113,63143.145973872
2024-09-26,226.0352,123.9975,203.2631,563.7511,246.98,92.2257,1.1177,65181.020697244
2024-09-27,226.3034,121.3584,203.9608,562.9335,245.02,92.7054,1.1163,65790.661649734
2024-09-30,231.4794,121.3984,204.3096,565.1893,243.06,92.2634,1.1137,63329.498129477
2024-10-01,224.7337,116.9599,200.6083,560.1261,245.61,92.9295,1.1065,60837.009700736
2024-10-02,225.3,118.8093,200.8505,560.3625,245.66,92.1464,1.1046,60632.786273795
2024-10-03,224.1973,122.8079,198.8545,559.338,245.49,91.2783,1.1035,60759.401326877
2024-10-04,225.3199,124.8772,205.9126,564.421,245.0,90.1555,1.0975,62067.477447452
2024-10-07,220.2432,127.6763,205.6298,559.3183,244.17,89.4761,1.0974,62236.659368401
2024-10-08,224.2966,132.8445,205.4544,564.6081,242.37,89.6271,1.0976,62131.967854415
2024-10-09,228.042,132.6046,208.0573,568.5188,241.05,89.1176,1.0942,60582.100969539
2024-10-10,227.5453,134.7638,207.4919,567.5239,242.82,88.7685,1.0934,60274.498063786
2024-10-11,226.065,134.7539,216.7044,570.9224,245.47,88.4099,1.0936,62445.088607097
2024-10-14,229.7905,138.0227,215.9148,575.5916,245.07,88.476,1.0909,66046.128068755
2024-10-15,232.3239,131.5549,216.8019,571.1194,245.92,89.5516,1.0883,67041.107165334
2024-10-16,230.2674,135.6735,218.0205,573.6017,247.15,89.929,1.0859,67612.720777604
2024-10-17,230.635,136.8831,218.7809,573.651,248.63,88.5043,1.0829,67399.83349244
2024-10-18,233.4664,137.9528,219.707,575.8575,251.27,88.5703,1.0868,68418.789048905
2024-10-21,234.9367,143.6608,217.3966,574.9119,251.22,87.0229,1.0815,67367.852556141
2024-10-22,234.3208,143.5408,218.4884,574.6065,253.93,87.1078,1.0797,67361.402664527
2024-10-23,229.254,139.5122,217.7963,569.3561,250.87,86.872,1.0781,66432.198247176
2024-10-24,229.0653,140.3619,219.3268,570.5874,252.8,87.4287,1.0824,68161.053337619
2024-10-25,229.8998,141.4915,216.7239,570.3904,253.32,86.938,1.0796,66642.410730426
2024-10-28,231.8768,140.4719,219.8337,572.1537,253.33,86.7021,1.0818,69907.754673892
2024-10-29,232.1451,141.2016,217.2991,573.0797,256.09,86.8342,1.082,72720.493574875
2024-10-30,228.5984,139.2873,218.7711,571.3459,257.5,87.089,1.0858,72339.542180845
2024-10-31,224.4357,132.7146,216.3437,560.1458,253.51,87.2305,1.0884,70215.185632584
2024-11-01,221.4553,135.3536,217.3381,562.5099,252.47,86.0007,1.0833,69482.469850797
2024-11-04,220.5611,136.0034,214.2575,561.2983,252.83,87.3356,1.0874,67811.509141845
2024-11-05,221.9918,139.8621,215.9245,568.0854,253.4,87.7995,1.0934,69359.566166178
2024-11-06,221.2665,145.5602,240.852,582.2112,245.7,85.3948,1.0732,75639.077946488
2024-11-07,225.9955,148.829,230.4404,586.7129,249.65,86.4646,1.0796,75904.858461897
2024-11-08,225.7269,147.5795,231.0253,589.2544,247.96,87.5628,1.0719,76545.476643132
2024-11-11,223.0118,145.2103,233.2772,589.8159,242.14,87.1368,1.0663,88701.488084206
2024-11-12,223.0118,148.2392,233.5404,587.9836,240.05,85.8303,1.0617,87955.80982164
2024-11-13,223.8969,146.2199,235.1002,588.2693,237.63,85.0161,1.0566,90584.166673379
2024-11-14,226.9801,146.7098,235.7924,584.4867,237.01,85.5084,1.053,87250.431274593
2024-11-15,223.7776,141.9314,239.146,577.0002,236.59,85.2812,1.054,91066.006955276
2024-11-18,226.7812,140.102,238.873,579.3643,241.09,85.4327,1.0595,90542.643996267
2024-11-19,227.0397,146.9597,236.9817,581.4822,243.25,85.8682,1.0607,92343.792054901
2024-11-20,227.7558,145.8401,234.7298,581.6792,244.62,85.5936,1.0546,94339.495027008
2024-11-21,227.2784,146.6198,238.6098,584.8019,246.66,85.5273,1.0469,98504.727589815
2024-11-22,228.6211,141.9014,242.3046,586.6144,249.84,85.5747,1.042,98997.662080436
2024-11-25,231.6048,135.9734,244.0008,588.6042,242.48,87.79,1.0444,93102.295213585
2024-11-26,233.7829,136.8731,243.6889,591.6776,242.95,87.4492,1.0492,91985.31683041
2024-11-27,233.6536,135.2937,243.5134,589.8848,243.49,88.0551,1.0562,95962.528419317
2024-11-29,236.0406,138.2027,243.4452,593.5492,245.59,88.964,1.0578,97461.523712984
2024-12-02,238.2883,138.5825,240.0623,594.6131,243.44,89.1777,1.0501,95865.301632375
2024-12-03,241.3317,140.212,238.6683,594.8889,243.93,88.4082,1.051,96002.162144032
2024-12-04,241.6897,145.0903,237.284,598.5829,244.67,89.3582,1.0512,98768.527555345
2024-12-05,241.7196,145.0203,239.3117,597.5978,242.86,89.5387,1.0587,96593.57227221
2024-12-06,241.5206,142.401,241.1445,598.7307,242.95,89.6717,1.0568,99920.714730329
2024-12-09,245.4094,138.772,237.6837,595.6474,245.36,88.8452,1.0554,97432.721260368
2024-12-10,246.4239,135.0331,236.7575,593.7955,248.59,88.4272,1.0531,96675.433539937
2024-12-11,245.1508,139.2719,237.4107,598.3859,250.96,87.5912,1.0506,101173.03264511
2024-12-12,246.6128,137.3024,235.4609,595.3027,247.28,86.5272,1.0474,100042.99791501
2024-12-13,246.7819,134.2133,233.9109,595.1844,244.29,85.6437,1.0503,101459.25440127
2024-12-16,249.6761,131.9639,233.5599,597.7259,244.88,85.9002,1.0517,106029.7205861
2024-12-17,252.1028,130.3543,232.3706,595.2633,243.94,86.1092,1.0495,106140.59823843
2024-12-18,246.7023,128.8747,224.5814,577.5223,239.26,85.0324,1.035,100041.5427029
2024-12-19,248.4329,130.6443,227.1063,577.345,239.6,83.7449,1.0365,97490.949982775
2024-12-20,253.1073,134.6632,231.6297,584.2794,242.1,84.2218,1.0429,97755.930160375
2024-12-23,253.8831,139.6318,232.3998,587.7783,240.96,83.4493,1.0404,94686.239438433
2024-12-24,256.7972,140.1817,236.2213,594.3115,241.44,83.8022,1.0395,98676.097396828
2024-12-26,257.6127,139.8917,237.0305,594.351,243.07,83.7545,1.0422,95795.516597598
2024-12-27,254.2014,136.9725,235.11,588.0946,241.4,83.0678,1.0426,94164.860348353
